AGENCY 0,DATA 0,DATA TYPE 0,LOCATION 0,LOCATION TYPE 0,SOURCE 0,SOURCE TYPE 0,SUBJECT 0,TIME 0,TIME TYPE 0
National Centers for Environmental Information,74.76,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2017-05,ISO_DATE
National Centers for Environmental Information,76.5,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2017-10,ISO_DATE
National Centers for Environmental Information,76.08,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1961-08,ISO_DATE
National Centers for Environmental Information,75.42,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1961-09,ISO_DATE
National Centers for Environmental Information,74.5,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1965-05,ISO_DATE
National Centers for Environmental Information,77.87,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1987-08,ISO_DATE
National Centers for Environmental Information,72.95,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1962-05,ISO_DATE
National Centers for Environmental Information,74.5,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1969-10,ISO_DATE
National Centers for Environmental Information,76.02,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1963-09,ISO_DATE
National Centers for Environmental Information,71.27,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2013-01,ISO_DATE
National Centers for Environmental Information,74.03,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1952-09,ISO_DATE
National Centers for Environmental Information,74.95,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2007-05,ISO_DATE
National Centers for Environmental Information,76.95,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2007-08,ISO_DATE
National Centers for Environmental Information,77.13,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2022-09,ISO_DATE
National Centers for Environmental Information,76.89,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1991-08,ISO_DATE
National Centers for Environmental Information,73.79,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1974-05,ISO_DATE
National Centers for Environmental Information,72.45,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1957-05,ISO_DATE
National Centers for Environmental Information,76.28,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1973-09,ISO_DATE
National Centers for Environmental Information,75.81,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1973-10,ISO_DATE
National Centers for Environmental Information,75.7,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2006-09,ISO_DATE
National Centers for Environmental Information,76.15,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2006-10,ISO_DATE
National Centers for Environmental Information,73.66,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1970-05,ISO_DATE
National Centers for Environmental Information,76.6,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1971-09,ISO_DATE
National Centers for Environmental Information,76.55,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1959-08,ISO_DATE
National Centers for Environmental Information,74.87,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1959-10,ISO_DATE
National Centers for Environmental Information,70.06,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1972-01,ISO_DATE
National Centers for Environmental Information,71.58,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1987-03,ISO_DATE
National Centers for Environmental Information,71.65,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2013-03,ISO_DATE
National Centers for Environmental Information,72.44,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1983-03,ISO_DATE
National Centers for Environmental Information,73.31,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1997-03,ISO_DATE
National Centers for Environmental Information,72.81,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2008-03,ISO_DATE
National Centers for Environmental Information,71,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1957-04,ISO_DATE
National Centers for Environmental Information,73.77,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1968-04,ISO_DATE
National Centers for Environmental Information,73.5,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2019-04,ISO_DATE
National Centers for Environmental Information,73.53,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1986-04,ISO_DATE
National Centers for Environmental Information,73.45,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2002-04,ISO_DATE
National Centers for Environmental Information,74.23,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2017-04,ISO_DATE
National Centers for Environmental Information,73.55,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2004-04,ISO_DATE
National Centers for Environmental Information,72.5,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1961-04,ISO_DATE
National Centers for Environmental Information,71.25,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1953-04,ISO_DATE
National Centers for Environmental Information,73.98,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1997-04,ISO_DATE
National Centers for Environmental Information,74.42,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1996-04,ISO_DATE
National Centers for Environmental Information,76.85,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1995-06,ISO_DATE
National Centers for Environmental Information,76.17,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1977-06,ISO_DATE
National Centers for Environmental Information,76.83,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1996-06,ISO_DATE
National Centers for Environmental Information,75.73,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2021-06,ISO_DATE
National Centers for Environmental Information,75.22,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2006-06,ISO_DATE
National Centers for Environmental Information,75.02,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1990-06,ISO_DATE
National Centers for Environmental Information,75.45,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2013-06,ISO_DATE
National Centers for Environmental Information,72.8,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1952-06,ISO_DATE
National Centers for Environmental Information,74.73,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1954-06,ISO_DATE
National Centers for Environmental Information,75.52,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2000-06,ISO_DATE
National Centers for Environmental Information,76.85,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2016-06,ISO_DATE
National Centers for Environmental Information,73.58,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2014-06,ISO_DATE
National Centers for Environmental Information,75.98,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1981-06,ISO_DATE
National Centers for Environmental Information,73.75,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1998-06,ISO_DATE
National Centers for Environmental Information,71.29,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1994-02,ISO_DATE
National Centers for Environmental Information,72.57,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1956-11,ISO_DATE
National Centers for Environmental Information,73.68,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1965-11,ISO_DATE
National Centers for Environmental Information,73.7,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1963-11,ISO_DATE
National Centers for Environmental Information,72.73,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1964-11,ISO_DATE
National Centers for Environmental Information,73.02,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1985-11,ISO_DATE
National Centers for Environmental Information,73.53,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1984-11,ISO_DATE
National Centers for Environmental Information,72.38,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1960-11,ISO_DATE
National Centers for Environmental Information,73.9,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2003-11,ISO_DATE
National Centers for Environmental Information,73.2,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2010-11,ISO_DATE
National Centers for Environmental Information,73.65,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1950-11,ISO_DATE
National Centers for Environmental Information,73.4,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1993-11,ISO_DATE
National Centers for Environmental Information,69.89,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1953-02,ISO_DATE
National Centers for Environmental Information,75.63,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1960-07,ISO_DATE
National Centers for Environmental Information,72.02,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2005-02,ISO_DATE
National Centers for Environmental Information,72.41,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1978-02,ISO_DATE
National Centers for Environmental Information,71.47,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2012-02,ISO_DATE
National Centers for Environmental Information,71.79,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1982-02,ISO_DATE
National Centers for Environmental Information,76.71,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1982-07,ISO_DATE
National Centers for Environmental Information,74.82,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1998-07,ISO_DATE
National Centers for Environmental Information,70.86,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1996-02,ISO_DATE
National Centers for Environmental Information,76.63,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2021-07,ISO_DATE
National Centers for Environmental Information,71.14,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1973-02,ISO_DATE
National Centers for Environmental Information,75.4,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1972-07,ISO_DATE
National Centers for Environmental Information,68.39,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1965-02,ISO_DATE
National Centers for Environmental Information,70.66,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1962-02,ISO_DATE
National Centers for Environmental Information,75.97,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1990-07,ISO_DATE
National Centers for Environmental Information,72.91,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1963-02,ISO_DATE
National Centers for Environmental Information,75.34,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1985-07,ISO_DATE
National Centers for Environmental Information,70.75,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2013-02,ISO_DATE
National Centers for Environmental Information,77.74,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1967-07,ISO_DATE
National Centers for Environmental Information,78.1,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1994-09,ISO_DATE
National Centers for Environmental Information,71.4,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1972-12,ISO_DATE
National Centers for Environmental Information,70.74,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1962-12,ISO_DATE
National Centers for Environmental Information,74.29,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1966-12,ISO_DATE
National Centers for Environmental Information,72.82,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2004-12,ISO_DATE
National Centers for Environmental Information,72.55,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2012-12,ISO_DATE
National Centers for Environmental Information,73.19,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1976-12,ISO_DATE
National Centers for Environmental Information,70.77,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1950-12,ISO_DATE
National Centers for Environmental Information,72.5,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2009-12,ISO_DATE
National Centers for Environmental Information,71.19,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1992-01,ISO_DATE
National Centers for Environmental Information,74.81,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1992-05,ISO_DATE
National Centers for Environmental Information,77.75,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1992-09,ISO_DATE
National Centers for Environmental Information,70.29,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2008-01,ISO_DATE
National Centers for Environmental Information,73.85,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2008-05,ISO_DATE
National Centers for Environmental Information,72.56,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1995-01,ISO_DATE
National Centers for Environmental Information,76.87,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1977-10,ISO_DATE
National Centers for Environmental Information,74.84,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1994-05,ISO_DATE
National Centers for Environmental Information,74.87,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1953-09,ISO_DATE
National Centers for Environmental Information,77.22,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2005-09,ISO_DATE
National Centers for Environmental Information,70.73,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1951-01,ISO_DATE
National Centers for Environmental Information,76.15,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1978-05,ISO_DATE
National Centers for Environmental Information,75.38,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2012-09,ISO_DATE
National Centers for Environmental Information,74.5,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2010-05,ISO_DATE
National Centers for Environmental Information,76.18,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1976-10,ISO_DATE
National Centers for Environmental Information,74.18,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1981-05,ISO_DATE
National Centers for Environmental Information,75.35,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1986-05,ISO_DATE
National Centers for Environmental Information,75.32,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2018-05,ISO_DATE
National Centers for Environmental Information,76.24,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1954-08,ISO_DATE
National Centers for Environmental Information,71.53,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1955-05,ISO_DATE
National Centers for Environmental Information,77.85,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2004-09,ISO_DATE
National Centers for Environmental Information,77.48,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2016-09,ISO_DATE
National Centers for Environmental Information,76.37,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1972-09,ISO_DATE
National Centers for Environmental Information,76.65,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1958-08,ISO_DATE
National Centers for Environmental Information,76.83,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1968-09,ISO_DATE
National Centers for Environmental Information,75.35,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1965-10,ISO_DATE
National Centers for Environmental Information,72.48,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1987-05,ISO_DATE
National Centers for Environmental Information,74.97,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1969-09,ISO_DATE
National Centers for Environmental Information,76.21,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1990-10,ISO_DATE
National Centers for Environmental Information,72.69,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1989-05,ISO_DATE
National Centers for Environmental Information,74.94,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1989-08,ISO_DATE
National Centers for Environmental Information,75.05,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2013-05,ISO_DATE
National Centers for Environmental Information,71.66,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1994-03,ISO_DATE
National Centers for Environmental Information,75.71,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2020-01,ISO_DATE
National Centers for Environmental Information,71.31,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1971-01,ISO_DATE
National Centers for Environmental Information,72.98,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1972-05,ISO_DATE
National Centers for Environmental Information,72.73,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2007-03,ISO_DATE
National Centers for Environmental Information,70.82,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1956-03,ISO_DATE
National Centers for Environmental Information,73.81,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1972-03,ISO_DATE
National Centers for Environmental Information,72.45,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1969-03,ISO_DATE
National Centers for Environmental Information,69.87,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1952-03,ISO_DATE
National Centers for Environmental Information,72.42,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2014-03,ISO_DATE
National Centers for Environmental Information,72.26,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1980-03,ISO_DATE
National Centers for Environmental Information,72.85,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1998-03,ISO_DATE
National Centers for Environmental Information,73.6,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1963-04,ISO_DATE
National Centers for Environmental Information,74.3,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1967-04,ISO_DATE
National Centers for Environmental Information,72.98,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1984-04,ISO_DATE
National Centers for Environmental Information,71.18,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1982-04,ISO_DATE
National Centers for Environmental Information,72.72,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2008-04,ISO_DATE
National Centers for Environmental Information,74.12,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1977-04,ISO_DATE
National Centers for Environmental Information,73.7,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1970-06,ISO_DATE
National Centers for Environmental Information,75.33,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1972-06,ISO_DATE
National Centers for Environmental Information,76.55,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,2017-06,ISO_DATE
National Centers for Environmental Information,73.8,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1971-11,ISO_DATE
National Centers for Environmental Information,73.05,STRING,Hawaii,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Temperature MA Split By FIPS,1959-11,ISO_DATE
