"AGENCY 0","DATA 0","DATA TYPE 0","LOCATION 0","LOCATION TYPE 0","SOURCE 0","SOURCE TYPE 0","SUBJECT 0","TIME 0","TIME TYPE 0"
"National Centers for Environmental Information","75.08000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1979-05","ISO_DATE"
"National Centers for Environmental Information","77.57000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2001-06","ISO_DATE"
"National Centers for Environmental Information","73.60000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1978-03","ISO_DATE"
"National Centers for Environmental Information","76.03000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1998-06","ISO_DATE"
"National Centers for Environmental Information","71.69000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2002-03","ISO_DATE"
"National Centers for Environmental Information","76.11000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2012-05","ISO_DATE"
"National Centers for Environmental Information","77.68000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2012-06","ISO_DATE"
"National Centers for Environmental Information","72.79000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1982-03","ISO_DATE"
"National Centers for Environmental Information","78.27000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1982-06","ISO_DATE"
"National Centers for Environmental Information","75.31000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1977-05","ISO_DATE"
"National Centers for Environmental Information","77.79000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1976-05","ISO_DATE"
"National Centers for Environmental Information","76.88000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1999-06","ISO_DATE"
"National Centers for Environmental Information","74.27000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2009-05","ISO_DATE"
"National Centers for Environmental Information","76.90000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1971-05","ISO_DATE"
"National Centers for Environmental Information","75.58000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1957-05","ISO_DATE"
"National Centers for Environmental Information","77.63000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1957-06","ISO_DATE"
"National Centers for Environmental Information","74.19000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1968-05","ISO_DATE"
"National Centers for Environmental Information","75.15000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1989-05","ISO_DATE"
"National Centers for Environmental Information","78.13000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1984-05","ISO_DATE"
"National Centers for Environmental Information","75.08000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1955-06","ISO_DATE"
"National Centers for Environmental Information","71.10000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2005-03","ISO_DATE"
"National Centers for Environmental Information","79.35000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2005-06","ISO_DATE"
"National Centers for Environmental Information","78.23000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1983-06","ISO_DATE"
"National Centers for Environmental Information","75.61000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1975-05","ISO_DATE"
"National Centers for Environmental Information","78.55000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1974-06","ISO_DATE"
"National Centers for Environmental Information","75.31000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1973-03","ISO_DATE"
"National Centers for Environmental Information","69.56000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1958-03","ISO_DATE"
"National Centers for Environmental Information","74.84000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1958-05","ISO_DATE"
"National Centers for Environmental Information","77.77000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1963-06","ISO_DATE"
"National Centers for Environmental Information","69.89000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1969-03","ISO_DATE"
"National Centers for Environmental Information","78.32000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1969-06","ISO_DATE"
"National Centers for Environmental Information","79.17000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2020-06","ISO_DATE"
"National Centers for Environmental Information","73.27000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1986-03","ISO_DATE"
"National Centers for Environmental Information","76.75000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1987-06","ISO_DATE"
"National Centers for Environmental Information","76.21000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2020-12","ISO_DATE"
"National Centers for Environmental Information","72.95000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1986-12","ISO_DATE"
"National Centers for Environmental Information","73.21000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2003-12","ISO_DATE"
"National Centers for Environmental Information","72.37000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1982-12","ISO_DATE"
"National Centers for Environmental Information","73.52000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2010-12","ISO_DATE"
"National Centers for Environmental Information","76.38000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2006-11","ISO_DATE"
"National Centers for Environmental Information","76.40000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2021-11","ISO_DATE"
"National Centers for Environmental Information","74.77000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1966-11","ISO_DATE"
"National Centers for Environmental Information","76.93000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1971-11","ISO_DATE"
"National Centers for Environmental Information","75.63000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1968-11","ISO_DATE"
"National Centers for Environmental Information","76.70000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2016-11","ISO_DATE"
"National Centers for Environmental Information","76.00000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2005-11","ISO_DATE"
"National Centers for Environmental Information","77.20000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1977-11","ISO_DATE"
"National Centers for Environmental Information","73.83000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1976-11","ISO_DATE"
"National Centers for Environmental Information","75.60000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2009-11","ISO_DATE"
"National Centers for Environmental Information","80.53000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1979-09","ISO_DATE"
"National Centers for Environmental Information","71.95000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1978-01","ISO_DATE"
"National Centers for Environmental Information","79.48000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2002-09","ISO_DATE"
"National Centers for Environmental Information","79.82000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1996-09","ISO_DATE"
"National Centers for Environmental Information","73.50000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1980-04","ISO_DATE"
"National Centers for Environmental Information","72.97000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1981-01","ISO_DATE"
"National Centers for Environmental Information","79.50000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1981-09","ISO_DATE"
"National Centers for Environmental Information","73.42000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2012-01","ISO_DATE"
"National Centers for Environmental Information","73.89000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1976-01","ISO_DATE"
"National Centers for Environmental Information","71.19000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1999-01","ISO_DATE"
"National Centers for Environmental Information","78.50000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2008-09","ISO_DATE"
"National Centers for Environmental Information","71.74000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1960-01","ISO_DATE"
"National Centers for Environmental Information","79.03000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1960-09","ISO_DATE"
"National Centers for Environmental Information","72.40000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1968-04","ISO_DATE"
"National Centers for Environmental Information","73.37000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2018-01","ISO_DATE"
"National Centers for Environmental Information","80.37000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2015-09","ISO_DATE"
"National Centers for Environmental Information","69.48000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1954-01","ISO_DATE"
"National Centers for Environmental Information","78.73000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2003-09","ISO_DATE"
"National Centers for Environmental Information","80.05000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2013-09","ISO_DATE"
"National Centers for Environmental Information","71.29000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1983-01","ISO_DATE"
"National Centers for Environmental Information","74.45000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1983-04","ISO_DATE"
"National Centers for Environmental Information","78.73000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1983-09","ISO_DATE"
"National Centers for Environmental Information","74.55000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2007-04","ISO_DATE"
"National Centers for Environmental Information","80.30000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2007-09","ISO_DATE"
"National Centers for Environmental Information","74.42000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1974-01","ISO_DATE"
"National Centers for Environmental Information","79.90000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1974-09","ISO_DATE"
"National Centers for Environmental Information","73.88000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2006-04","ISO_DATE"
"National Centers for Environmental Information","70.37000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1972-01","ISO_DATE"
"National Centers for Environmental Information","75.33000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1988-04","ISO_DATE"
"National Centers for Environmental Information","78.97000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1956-08","ISO_DATE"
"National Centers for Environmental Information","78.98000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1958-08","ISO_DATE"
"National Centers for Environmental Information","78.56000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1966-08","ISO_DATE"
"National Centers for Environmental Information","77.13000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1964-08","ISO_DATE"
"National Centers for Environmental Information","79.15000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1962-08","ISO_DATE"
"National Centers for Environmental Information","78.40000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1989-08","ISO_DATE"
"National Centers for Environmental Information","80.79000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1970-08","ISO_DATE"
"National Centers for Environmental Information","80.48000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1984-08","ISO_DATE"
"National Centers for Environmental Information","77.31000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1998-08","ISO_DATE"
"National Centers for Environmental Information","79.11000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2012-08","ISO_DATE"
"National Centers for Environmental Information","79.58000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1995-08","ISO_DATE"
"National Centers for Environmental Information","78.39000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1979-07","ISO_DATE"
"National Centers for Environmental Information","78.50000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1979-10","ISO_DATE"
"National Centers for Environmental Information","73.36000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2004-02","ISO_DATE"
"National Centers for Environmental Information","77.92000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2001-10","ISO_DATE"
"National Centers for Environmental Information","78.45000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2002-10","ISO_DATE"
"National Centers for Environmental Information","73.80000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1997-02","ISO_DATE"
"National Centers for Environmental Information","72.69000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2012-02","ISO_DATE"
"National Centers for Environmental Information","71.07000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1999-02","ISO_DATE"
"National Centers for Environmental Information","79.24000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2010-10","ISO_DATE"
"National Centers for Environmental Information","79.26000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2008-07","ISO_DATE"
"National Centers for Environmental Information","78.90000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1993-07","ISO_DATE"
"National Centers for Environmental Information","77.48000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1992-10","ISO_DATE"
"National Centers for Environmental Information","79.02000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2009-07","ISO_DATE"
"National Centers for Environmental Information","76.66000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1989-10","ISO_DATE"
"National Centers for Environmental Information","79.74000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2019-10","ISO_DATE"
"National Centers for Environmental Information","73.69000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1984-02","ISO_DATE"
"National Centers for Environmental Information","78.02000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2018-10","ISO_DATE"
"National Centers for Environmental Information","80.76000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2015-07","ISO_DATE"
"National Centers for Environmental Information","78.00000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2015-10","ISO_DATE"
"National Centers for Environmental Information","71.17000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1952-02","ISO_DATE"
"National Centers for Environmental Information","70.93000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1954-02","ISO_DATE"
"National Centers for Environmental Information","79.58000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2007-07","ISO_DATE"
"National Centers for Environmental Information","72.29000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1991-02","ISO_DATE"
"National Centers for Environmental Information","72.20000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2006-02","ISO_DATE"
"National Centers for Environmental Information","71.43000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1956-02","ISO_DATE"
"National Centers for Environmental Information","71.61000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1963-02","ISO_DATE"
"National Centers for Environmental Information","79.47000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1969-07","ISO_DATE"
"National Centers for Environmental Information","70.43000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1962-02","ISO_DATE"
"National Centers for Environmental Information","71.95000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1979-03","ISO_DATE"
"National Centers for Environmental Information","72.18000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2004-03","ISO_DATE"
"National Centers for Environmental Information","76.61000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2004-05","ISO_DATE"
"National Centers for Environmental Information","75.16000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1978-05","ISO_DATE"
"National Centers for Environmental Information","76.69000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2000-05","ISO_DATE"
"National Centers for Environmental Information","72.15000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2010-03","ISO_DATE"
"National Centers for Environmental Information","75.50000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1993-05","ISO_DATE"
"National Centers for Environmental Information","71.55000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1994-03","ISO_DATE"
"National Centers for Environmental Information","74.66000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1992-05","ISO_DATE"
"National Centers for Environmental Information","78.42000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2009-06","ISO_DATE"
"National Centers for Environmental Information","76.45000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1960-05","ISO_DATE"
"National Centers for Environmental Information","71.58000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2014-03","ISO_DATE"
"National Centers for Environmental Information","77.45000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2014-06","ISO_DATE"
"National Centers for Environmental Information","73.13000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1989-03","ISO_DATE"
"National Centers for Environmental Information","72.87000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2015-03","ISO_DATE"
"National Centers for Environmental Information","78.00000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2005-05","ISO_DATE"
"National Centers for Environmental Information","69.45000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1954-03","ISO_DATE"
"National Centers for Environmental Information","77.05000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2007-05","ISO_DATE"
"National Centers for Environmental Information","79.08000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2007-06","ISO_DATE"
"National Centers for Environmental Information","72.82000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2006-03","ISO_DATE"
"National Centers for Environmental Information","78.27000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2006-06","ISO_DATE"
"National Centers for Environmental Information","75.24000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1973-05","ISO_DATE"
"National Centers for Environmental Information","72.69000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1956-03","ISO_DATE"
"National Centers for Environmental Information","76.88000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1956-06","ISO_DATE"
"National Centers for Environmental Information","72.21000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2021-03","ISO_DATE"
"National Centers for Environmental Information","79.02000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2021-06","ISO_DATE"
"National Centers for Environmental Information","76.66000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1972-05","ISO_DATE"
