AGENCY 0,DATA 0,DATA TYPE 0,LOCATION 0,LOCATION TYPE 0,SOURCE 0,SOURCE TYPE 0,SUBJECT 0,TIME 0,TIME TYPE 0
National Centers for Environmental Information,0.07,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2022-08,ISO_DATE
National Centers for Environmental Information,0.29,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2021-08,ISO_DATE
National Centers for Environmental Information,2.32,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1956-12,ISO_DATE
National Centers for Environmental Information,0.11,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2006-08,ISO_DATE
National Centers for Environmental Information,2.84,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1957-12,ISO_DATE
National Centers for Environmental Information,1.43,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1963-12,ISO_DATE
National Centers for Environmental Information,0.21,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1970-08,ISO_DATE
National Centers for Environmental Information,1.69,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2019-12,ISO_DATE
National Centers for Environmental Information,0.9,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1986-08,ISO_DATE
National Centers for Environmental Information,0.34,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1988-08,ISO_DATE
National Centers for Environmental Information,0.52,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1964-02,ISO_DATE
National Centers for Environmental Information,0.52,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2003-07,ISO_DATE
National Centers for Environmental Information,0.13,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1979-07,ISO_DATE
National Centers for Environmental Information,0.52,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1997-07,ISO_DATE
National Centers for Environmental Information,0.05,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2007-07,ISO_DATE
National Centers for Environmental Information,0.4,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1975-07,ISO_DATE
National Centers for Environmental Information,2.09,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1991-02,ISO_DATE
National Centers for Environmental Information,0.77,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2020-07,ISO_DATE
National Centers for Environmental Information,3.3,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1956-02,ISO_DATE
National Centers for Environmental Information,4.15,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1990-02,ISO_DATE
National Centers for Environmental Information,0.6,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1984-02,ISO_DATE
National Centers for Environmental Information,0.28,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1961-07,ISO_DATE
National Centers for Environmental Information,0.12,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1988-07,ISO_DATE
National Centers for Environmental Information,0.53,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1985-07,ISO_DATE
National Centers for Environmental Information,0.46,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1994-04,ISO_DATE
National Centers for Environmental Information,0.68,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2007-03,ISO_DATE
National Centers for Environmental Information,4.21,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2021-03,ISO_DATE
National Centers for Environmental Information,0.53,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1956-03,ISO_DATE
National Centers for Environmental Information,0.01,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1957-03,ISO_DATE
National Centers for Environmental Information,6.78,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1967-03,ISO_DATE
National Centers for Environmental Information,1.26,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1985-03,ISO_DATE
National Centers for Environmental Information,5.5,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2012-03,ISO_DATE
National Centers for Environmental Information,0.08,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2008-03,ISO_DATE
National Centers for Environmental Information,0.77,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1979-03,ISO_DATE
National Centers for Environmental Information,4.9,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1997-03,ISO_DATE
National Centers for Environmental Information,0.02,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1993-03,ISO_DATE
National Centers for Environmental Information,1,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1991-04,ISO_DATE
National Centers for Environmental Information,0.2,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2019-04,ISO_DATE
National Centers for Environmental Information,3.14,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1968-04,ISO_DATE
National Centers for Environmental Information,0.71,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1961-04,ISO_DATE
National Centers for Environmental Information,0.34,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2015-04,ISO_DATE
National Centers for Environmental Information,0.88,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1964-04,ISO_DATE
National Centers for Environmental Information,1.98,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1954-04,ISO_DATE
National Centers for Environmental Information,1.28,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1982-04,ISO_DATE
National Centers for Environmental Information,0.28,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2010-04,ISO_DATE
National Centers for Environmental Information,2.07,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1978-04,ISO_DATE
National Centers for Environmental Information,1.13,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1980-04,ISO_DATE
National Centers for Environmental Information,0.14,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1944-06,ISO_DATE
National Centers for Environmental Information,1.36,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2011-06,ISO_DATE
National Centers for Environmental Information,0.03,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2000-06,ISO_DATE
National Centers for Environmental Information,0.15,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2009-05,ISO_DATE
National Centers for Environmental Information,0.63,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1997-05,ISO_DATE
National Centers for Environmental Information,0.78,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1980-05,ISO_DATE
National Centers for Environmental Information,0.19,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1993-05,ISO_DATE
National Centers for Environmental Information,0.26,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1976-05,ISO_DATE
National Centers for Environmental Information,2.46,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1971-06,ISO_DATE
National Centers for Environmental Information,0.21,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1970-05,ISO_DATE
National Centers for Environmental Information,5.68,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2019-06,ISO_DATE
National Centers for Environmental Information,0.76,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1955-05,ISO_DATE
National Centers for Environmental Information,0.2,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2015-05,ISO_DATE
National Centers for Environmental Information,0.29,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1989-05,ISO_DATE
National Centers for Environmental Information,0.11,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1989-06,ISO_DATE
National Centers for Environmental Information,0.36,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2017-05,ISO_DATE
National Centers for Environmental Information,0.5,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1944-11,ISO_DATE
National Centers for Environmental Information,0.35,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1949-10,ISO_DATE
National Centers for Environmental Information,11.15,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1978-10,ISO_DATE
National Centers for Environmental Information,1.92,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1950-11,ISO_DATE
National Centers for Environmental Information,0.44,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1947-10,ISO_DATE
National Centers for Environmental Information,0.13,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1998-10,ISO_DATE
National Centers for Environmental Information,0.03,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1975-06,ISO_DATE
National Centers for Environmental Information,0,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1959-06,ISO_DATE
National Centers for Environmental Information,0.48,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1991-05,ISO_DATE
National Centers for Environmental Information,0.09,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1973-06,ISO_DATE
National Centers for Environmental Information,0.12,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1957-06,ISO_DATE
National Centers for Environmental Information,0.25,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1965-06,ISO_DATE
National Centers for Environmental Information,0.23,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1988-10,ISO_DATE
National Centers for Environmental Information,0.91,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2015-10,ISO_DATE
National Centers for Environmental Information,2.95,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1966-10,ISO_DATE
National Centers for Environmental Information,0.23,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1983-10,ISO_DATE
National Centers for Environmental Information,0.13,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1983-11,ISO_DATE
National Centers for Environmental Information,2.36,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1964-11,ISO_DATE
National Centers for Environmental Information,1.16,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1960-10,ISO_DATE
National Centers for Environmental Information,0.11,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2010-10,ISO_DATE
National Centers for Environmental Information,0.57,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2008-10,ISO_DATE
National Centers for Environmental Information,0.05,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1977-09,ISO_DATE
National Centers for Environmental Information,0.28,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1978-09,ISO_DATE
National Centers for Environmental Information,0.67,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1997-09,ISO_DATE
National Centers for Environmental Information,8.91,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1980-01,ISO_DATE
National Centers for Environmental Information,0.15,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2007-10,ISO_DATE
National Centers for Environmental Information,0.15,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2022-11,ISO_DATE
National Centers for Environmental Information,2.62,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1957-11,ISO_DATE
National Centers for Environmental Information,0.7,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1962-10,ISO_DATE
National Centers for Environmental Information,0.06,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2018-01,ISO_DATE
National Centers for Environmental Information,0.97,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1964-09,ISO_DATE
National Centers for Environmental Information,0.48,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1960-01,ISO_DATE
National Centers for Environmental Information,0.18,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2001-01,ISO_DATE
National Centers for Environmental Information,6.88,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2004-01,ISO_DATE
National Centers for Environmental Information,0.12,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1946-09,ISO_DATE
National Centers for Environmental Information,0.29,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2008-01,ISO_DATE
National Centers for Environmental Information,0.43,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2008-09,ISO_DATE
National Centers for Environmental Information,0.39,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1981-09,ISO_DATE
National Centers for Environmental Information,0.8,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1991-01,ISO_DATE
National Centers for Environmental Information,3.02,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1965-01,ISO_DATE
National Centers for Environmental Information,0.98,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1990-09,ISO_DATE
National Centers for Environmental Information,0.39,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1970-09,ISO_DATE
National Centers for Environmental Information,2.13,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2019-09,ISO_DATE
National Centers for Environmental Information,2,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1986-09,ISO_DATE
National Centers for Environmental Information,1.3,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1968-09,ISO_DATE
National Centers for Environmental Information,1.36,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1984-09,ISO_DATE
National Centers for Environmental Information,1.07,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2014-12,ISO_DATE
National Centers for Environmental Information,0.1,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2005-08,ISO_DATE
National Centers for Environmental Information,0.05,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2001-08,ISO_DATE
National Centers for Environmental Information,0.01,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2012-12,ISO_DATE
National Centers for Environmental Information,11.73,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2010-12,ISO_DATE
National Centers for Environmental Information,0.42,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1945-08,ISO_DATE
National Centers for Environmental Information,2.6,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1944-12,ISO_DATE
National Centers for Environmental Information,0.19,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1995-07,ISO_DATE
National Centers for Environmental Information,0.69,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1993-07,ISO_DATE
National Centers for Environmental Information,0.21,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1998-02,ISO_DATE
National Centers for Environmental Information,7.04,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1994-02,ISO_DATE
National Centers for Environmental Information,0.6,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1975-12,ISO_DATE
National Centers for Environmental Information,4.92,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1990-12,ISO_DATE
National Centers for Environmental Information,2.88,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1971-12,ISO_DATE
National Centers for Environmental Information,0.78,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1986-12,ISO_DATE
National Centers for Environmental Information,0.1,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1968-08,ISO_DATE
National Centers for Environmental Information,2.53,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1967-08,ISO_DATE
National Centers for Environmental Information,4.12,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2018-02,ISO_DATE
National Centers for Environmental Information,0.23,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2018-07,ISO_DATE
National Centers for Environmental Information,2.33,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1989-07,ISO_DATE
National Centers for Environmental Information,0.13,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2001-07,ISO_DATE
National Centers for Environmental Information,9.47,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2004-02,ISO_DATE
National Centers for Environmental Information,0.67,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2010-02,ISO_DATE
National Centers for Environmental Information,0.25,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2009-02,ISO_DATE
National Centers for Environmental Information,0.37,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1980-07,ISO_DATE
National Centers for Environmental Information,0.05,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2022-02,ISO_DATE
National Centers for Environmental Information,2.23,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1959-02,ISO_DATE
National Centers for Environmental Information,0.16,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1991-07,ISO_DATE
National Centers for Environmental Information,0.6,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1973-02,ISO_DATE
National Centers for Environmental Information,0.12,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1956-07,ISO_DATE
National Centers for Environmental Information,2.37,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1971-02,ISO_DATE
National Centers for Environmental Information,2.17,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2019-02,ISO_DATE
National Centers for Environmental Information,1.38,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1986-02,ISO_DATE
National Centers for Environmental Information,0.23,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1955-07,ISO_DATE
National Centers for Environmental Information,0.4,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1973-03,ISO_DATE
National Centers for Environmental Information,16.92,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2006-03,ISO_DATE
National Centers for Environmental Information,0.99,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1965-03,ISO_DATE
National Centers for Environmental Information,0.08,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2019-03,ISO_DATE
National Centers for Environmental Information,4.36,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1955-03,ISO_DATE
National Centers for Environmental Information,0.22,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2016-03,ISO_DATE
